label,number,directional,street_name,street_type,subaddress_id,subaddress_type,zip,status,lat,lon,x,y
323 ERIC WAY,323,,ERIC,WAY,,,97526,Other,42.5001322645,-123.3454085727,-13730748.074000001,5236193.754199997
279 ERIC WAY,279,,ERIC,WAY,,,97526,Other,42.4995366803,-123.3454162757,-13730748.931499999,5236103.8288
250 ERIC WAY,250,,ERIC,WAY,,,97526,Other,42.4991049802,-123.3467689553,-13730899.5111,5236038.6483
245 ERIC WAY,245,,ERIC,WAY,,,97526,Other,42.4989389617,-123.3454239968,-13730749.791000001,5236013.582000002
321 SHETLAND DR,321,,SHETLAND,DRIVE,,,97526,Other,42.5069658588,-123.3478478948,-13731019.618099999,5237225.598499998
303 SHETLAND DR,303,,SHETLAND,DRIVE,,,97526,Other,42.5064306697,-123.3480891239,-13731046.4716,5237144.7831000015
277 SHETLAND DR,277,,SHETLAND,DRIVE,,,97526,Other,42.5062918721,-123.3488738841,-13731133.830699999,5237123.824299999
1444 SOLDIER CREEK RD,1444,,SOLDIER CREEK,ROAD,,,97526,Other,42.5063414997,-123.3460835111,-13730823.2078,5237131.3182
740 SOLDIER CREEK RD,740,,SOLDIER CREEK,ROAD,,,97526,Other,42.5049331755,-123.3487565955,-13731120.7742,5236918.659999996
724 ERIC LOOP,724,,ERIC,LOOP,,,97526,Other,42.5054460762,-123.3473751214,-13730966.9892,5236996.107900001
746 ERIC LOOP,746,,ERIC,LOOP,,,97526,Other,42.5056664275,-123.3464486035,-13730863.8497,5237029.381099999
770 ERIC LOOP,770,,ERIC,LOOP,,,97526,Other,42.5056705983,-123.345555281,-13730764.4055,5237030.010899998
706 ERIC LOOP,706,,ERIC,LOOP,,,97526,Other,42.5048610406,-123.3468981672,-13730913.8949,5236907.767700002
745 ERIC LOOP,745,,ERIC,LOOP,,,97526,Other,42.5049785817,-123.3456397371,-13730773.8071,5236925.5163
815 ERIC LOOP,815,,ERIC,LOOP,,,97526,Other,42.5049723002,-123.3447380109,-13730673.4274,5236924.5678
697 ERIC LOOP,697,,ERIC,LOOP,,,97526,Other,42.5045405265,-123.3456745468,-13730777.6821,5236859.370499998
889 ERIC LOOP,889,,ERIC,LOOP,,,97526,Other,42.5045356132,-123.3447167711,-13730671.063000001,5236858.628600001
678 ERIC LOOP,678,,ERIC,LOOP,,,97526,Other,42.5043622579,-123.3468755754,-13730911.379999999,5236832.452299997
896 ERIC LOOP,896,,ERIC,LOOP,,,97526,Other,42.5044277409,-123.3436704961,-13730554.5922,5236842.340099998
659 ERIC LOOP,659,,ERIC,LOOP,,,97526,Other,42.504106957,-123.3456799115,-13730778.2793,5236793.902500004
923 ERIC LOOP,923,,ERIC,LOOP,,,97526,Other,42.5041032344,-123.3447226479,-13730671.7172,5236793.340400003
640 ERIC LOOP,640,,ERIC,LOOP,,,97526,Other,42.5038725992,-123.34687883,-13730911.7423,5236758.5151999965
930 ERIC LOOP,930,,ERIC,LOOP,,,97526,Other,42.5039315548,-123.3436796068,-13730555.6064,5236767.417300001
581 ERIC LOOP,581,,ERIC,LOOP,,,97526,Other,42.5036726374,-123.3456818501,-13730778.495099999,5236728.321699999
957 ERIC LOOP,957,,ERIC,LOOP,,,97526,Other,42.5036698089,-123.3447285615,-13730672.375500001,5236727.8945999965
564 ERIC LOOP,564,,ERIC,LOOP,,,97526,Other,42.503380475,-123.3468587518,-13730909.507199999,5236684.2064
978 ERIC LOOP,978,,ERIC,LOOP,,,97526,Other,42.5034332017,-123.3436872542,-13730556.4577,5236692.1679000035
555 ERIC LOOP,555,,ERIC,LOOP,,,97526,Other,42.5032224832,-123.3456243804,-13730772.0976,5236660.350400001
991 ERIC LOOP,991,,ERIC,LOOP,,,97526,Other,42.5032061675,-123.3447315771,-13730672.711199999,5236657.886799999
1020 SOLDIER CREEK RD,1020,,SOLDIER CREEK,ROAD,,,97526,Other,42.5027643566,-123.3464534041,-13730864.384100001,5236591.175800003
1130 SOLDIER CREEK RD,1130,,SOLDIER CREEK,ROAD,,,97526,Other,42.5027739113,-123.343696399,-13730557.4757,5236592.618500002
1084 SOLDIER CREEK RD,1084,,SOLDIER CREEK,ROAD,,,97526,Other,42.5026686163,-123.3447353114,-13730673.126899999,5236576.7195999995
760 SOLDIER CREEK RD,760,,SOLDIER CREEK,ROAD,,,97526,Other,42.503333759,-123.3479547162,-13731031.509399999,5236677.152500004
990 SOLDIER CREEK RD,990,,SOLDIER CREEK,ROAD,,,97526,Other,42.502782009,-123.3470430313,-13730930.0211,5236593.841200002
769 SOLDIER CREEK RD,769,,SOLDIER CREEK,ROAD,,,97526,Other,42.5019713125,-123.3476120152,-13730993.360100001,5236471.431699999
1232 SOLDIER CREEK RD,1232,,SOLDIER CREEK,ROAD,,,97526,Other,42.5039266911,-123.3429629992,-13730475.833999999,5236766.682899997
1218 SOLDIER CREEK RD,1218,,SOLDIER CREEK,ROAD,,,97526,Other,42.5033888567,-123.3429644814,-13730475.999,5236685.472000003
1170 SOLDIER CREEK RD,1170,,SOLDIER CREEK,ROAD,,,97526,Other,42.5027394695,-123.3429765377,-13730477.3411,5236587.417999998
220 HOFFMAN WAY,220,,HOFFMAN,WAY,,,97526,Other,42.499058324,-123.3442291835,-13730616.785,5236031.6039
175 CHACE MOUNTAIN RD,175,,CHACE MOUNTAIN,ROAD,,,97526,Other,42.4508486005,-123.2894894173,-13724523.1821,5228755.462800004
10 CARSON DR,10,,CARSON,DRIVE,,,97526,Other,42.4574432277,-123.285595597,-13724089.724,5229750.438199997
1481 W JONES CREEK RD,1481,WEST,JONES CREEK,ROAD,,,97526,Other,42.4571068327,-123.2884439607,-13724406.8024,5229699.681500003
101 CARSON DR,101,,CARSON,DRIVE,,,97526,Other,42.4565456937,-123.2873510344,-13724285.1384,5229615.015100002
1395 W JONES CREEK RD,1395,WEST,JONES CREEK,ROAD,,,97526,Other,42.4565253945,-123.284981779,-13724021.3941,5229611.952299997
700 RANCHO VISTA DR,700,,RANCHO VISTA,DRIVE,,,97526,Other,42.4574606543,-123.2759255959,-13723013.2644,5229753.067599997
660 RANCHO VISTA DR,660,,RANCHO VISTA,DRIVE,,,97526,Other,42.4570127006,-123.2759077373,-13723011.2764,5229685.478500001
626 RANCHO VISTA DR,626,,RANCHO VISTA,DRIVE,,,97526,Other,42.4565635175,-123.2759124912,-13723011.805599999,5229617.704400003
600 RANCHO VISTA DR,600,,RANCHO VISTA,DRIVE,,,97526,Other,42.4561123953,-123.2758992546,-13723010.3321,5229549.6382
210 NW WOODBROOK DR,210,NORTHWEST,WOODBROOK,DRIVE,,,97526,Other,42.4686146676,-123.3404376786,-13730194.7166,5231436.186999999
215 NW WOODBROOK DR,215,NORTHWEST,WOODBROOK,DRIVE,,,97526,Other,42.468157241,-123.3403183419,-13730181.4321,5231367.156300001
195 NW WOODBROOK DR,195,NORTHWEST,WOODBROOK,DRIVE,,,97526,Other,42.4682849398,-123.3399394756,-13730139.256900001,5231386.4274
166 NW WOODBROOK DR,166,NORTHWEST,WOODBROOK,DRIVE,,,97526,Other,42.4686150221,-123.3391956257,-13730056.4519,5231436.240500003
175 NW WOODBROOK DR,175,NORTHWEST,WOODBROOK,DRIVE,,,97526,Other,42.4682644502,-123.339493631,-13730089.6257,5231383.3352999985
150 NW ORCHARD ST,150,NORTHWEST,ORCHARD,STREET,,,97526,Other,42.4692456692,-123.3399400254,-13730139.3181,5231531.412900001
151 NW ORCHARD ST,151,NORTHWEST,ORCHARD,STREET,,,97526,Other,42.4694109151,-123.339409042,-13730080.2093,5231556.350699998
125 NW ORCHARD ST,125,NORTHWEST,ORCHARD,STREET,,,97526,Other,42.4690011703,-123.3393911718,-13730078.219999999,5231494.514899999
120 NW ORCHARD ST,120,NORTHWEST,ORCHARD,STREET,,,97526,Other,42.4689121332,-123.3399392537,-13730139.2322,5231481.078100003
155 NW WOODBROOK DR,155,NORTHWEST,WOODBROOK,DRIVE,,,97526,Other,42.4682574341,-123.3391185825,-13730047.875500001,5231382.276500002
180 HIEGLEN LOOP,180,,HIEGLEN,LOOP,,,97526,Other,42.4676483881,-123.3402972701,-13730179.0864,5231290.365400001
120 HIEGLEN LOOP,120,,HIEGLEN,LOOP,,,97526,Other,42.4675442433,-123.3394203895,-13730081.4725,5231274.6489999965
106 NW SINCLAIR DR,106,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4700007106,-123.3395503569,-13730095.9404,5231645.359200001
216 NW SINCLAIR DR,216,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4701889972,-123.3411388424,-13730272.7698,5231673.7744999975
212 NW SINCLAIR DR,212,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4701799862,-123.3408714984,-13730243.0092,5231672.4146
208 NW SINCLAIR DR,208,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4701464469,-123.3406571496,-13730219.148,5231667.353
204 NW SINCLAIR DR,204,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4701176062,-123.3404018358,-13730190.726599999,5231663.000500001
110 NW SINCLAIR DR,110,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4702527058,-123.3399805107,-13730143.824900001,5231683.3891
108 NW SINCLAIR DR,108,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4702421429,-123.3396193502,-13730103.6207,5231681.795000002
200 NW SINCLAIR DR,200,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4700641304,-123.3401490445,-13730162.586,5231654.930200003
209 NW SINCLAIR DR,209,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4698711798,-123.3408374244,-13730239.2161,5231625.811099999
207 NW SINCLAIR DR,207,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4697965018,-123.3405016171,-13730201.8342,5231614.541100003
205 NW SINCLAIR DR,205,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4696139291,-123.3404598634,-13730197.1862,5231586.988300003
203 NW SINCLAIR DR,203,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4696863134,-123.3401695656,-13730164.8704,5231597.912100002
312 NW SINCLAIR DR,312,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4701600247,-123.3421951714,-13730390.3598,5231669.402099997
310 NW SINCLAIR DR,310,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4702527257,-123.3419262274,-13730360.4211,5231683.392099999
306 NW SINCLAIR DR,306,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4701873831,-123.3416768363,-13730332.659,5231673.5309000015
300 NW SINCLAIR DR,300,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4701981925,-123.3414231044,-13730304.4137,5231675.162199996
311 NW SINCLAIR DR,311,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4698812696,-123.3421922482,-13730390.034400001,5231627.333800003
309 NW SINCLAIR DR,309,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4695693381,-123.3421334203,-13730383.4857,5231580.258900002
305 NW SINCLAIR DR,305,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.469836105,-123.3417679928,-13730342.806499999,5231620.517800003
303 NW SINCLAIR DR,303,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4698639738,-123.3414475916,-13730307.139600001,5231624.7236
307 NW SINCLAIR DR,307,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4695604543,-123.3418632726,-13730353.412999999,5231578.918200001
2510 NW LASSEN WAY,2510,NORTHWEST,LASSEN,WAY,,,97526,Other,42.4696220125,-123.3414241312,-13730304.528,5231588.2082
2511 NW LASSEN WAY,2511,NORTHWEST,LASSEN,WAY,,,97526,Other,42.4695455444,-123.3409541174,-13730252.2063,5231576.668099999
2508 NW LASSEN WAY,2508,NORTHWEST,LASSEN,WAY,,,97526,Other,42.4694166575,-123.3414453359,-13730306.888500001,5231557.217299998
2504 NW LASSEN WAY,2504,NORTHWEST,LASSEN,WAY,,,97526,Other,42.4692923901,-123.3417596978,-13730341.8831,5231538.4636999965
2509 NW LASSEN WAY,2509,NORTHWEST,LASSEN,WAY,,,97526,Other,42.4693472402,-123.3405002049,-13730201.677000001,5231546.741300002
2507 NW LASSEN WAY,2507,NORTHWEST,LASSEN,WAY,,,97526,Other,42.4693148222,-123.3408572745,-13730241.4258,5231541.848999999
2506 NW LASSEN WAY,2506,NORTHWEST,LASSEN,WAY,,,97526,Other,42.4691861687,-123.3413454549,-13730295.7698,5231522.433499999
2505 NW LASSEN WAY,2505,NORTHWEST,LASSEN,WAY,,,97526,Other,42.469105709,-123.3409438298,-13730251.061099999,5231510.291100003
2502 NW LASSEN WAY,2502,NORTHWEST,LASSEN,WAY,,,97526,Other,42.4689745204,-123.3415668798,-13730320.4187,5231490.493100002
2503 NW LASSEN WAY,2503,NORTHWEST,LASSEN,WAY,,,97526,Other,42.4689344177,-123.3408902408,-13730245.0956,5231484.441100001
2500 NW LASSEN WAY,2500,NORTHWEST,LASSEN,WAY,,,97526,Other,42.4686584177,-123.3417023188,-13730335.4957,5231442.789399996
2501 NW LASSEN WAY,2501,NORTHWEST,LASSEN,WAY,,,97526,Other,42.4687132292,-123.3411251027,-13730271.2403,5231451.061099999
255 NW WOODBROOK DR,255,NORTHWEST,WOODBROOK,DRIVE,,,97526,Other,42.4681959381,-123.341197055,-13730279.25,5231372.996100001
279 NW WOODBROOK DR,279,NORTHWEST,WOODBROOK,DRIVE,,,97526,Other,42.4679058835,-123.3421187705,-13730381.854899999,5231329.223899998
288 NW WOODBROOK DR,288,NORTHWEST,WOODBROOK,DRIVE,,,97526,Other,42.4687664948,-123.3422116465,-13730392.193799999,5231459.0995000005
275 NW WOODBROOK DR,275,NORTHWEST,WOODBROOK,DRIVE,,,97526,Other,42.4681426986,-123.3419701003,-13730365.305,5231364.9617
222 NW WOODBROOK DR,222,NORTHWEST,WOODBROOK,DRIVE,,,97526,Other,42.4686746438,-123.3407815528,-13730232.9965,5231445.2381
235 NW WOODBROOK DR,235,NORTHWEST,WOODBROOK,DRIVE,,,97526,Other,42.4682370287,-123.3408615639,-13730241.9033,5231379.197099999
201 NW SINCLAIR DR,201,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.469694202,-123.3398822035,-13730132.8814,5231599.102600001
109 NW SINCLAIR DR,109,NORTHWEST,SINCLAIR,DRIVE,,,97526,Other,42.4696885398,-123.3394335301,-13730082.9353,5231598.248099998
381 NW WOODBROOK DR,381,NORTHWEST,WOODBROOK,DRIVE,,,97526,Other,42.4675323752,-123.3451976447,-13730724.593600001,5231272.858000003
350 NW WOODBROOK DR,350,NORTHWEST,WOODBROOK,DRIVE,,,97526,Other,42.469182941,-123.3445724002,-13730654.991700001,5231521.946400002
5918 MONUMENT DR,5918,,MONUMENT,DRIVE,,,97526,Other,42.5054146942,-123.3764596822,-13734204.6677,5236991.369199999
5914 MONUMENT DR,5914,,MONUMENT,DRIVE,,,97526,Other,42.5046594628,-123.3770263179,-13734267.745299999,5236877.329700001
5902 MONUMENT DR,5902,,MONUMENT,DRIVE,,,97526,Other,42.5046062557,-123.3761955604,-13734175.2658,5236869.295500003
6010 MONUMENT DR,6010,,MONUMENT,DRIVE,,,97526,Other,42.5062683513,-123.3777403286,-13734347.2286,5237120.272600003
6006 MONUMENT DR,6006,,MONUMENT,DRIVE,,,97526,Other,42.5061966888,-123.3761879885,-13734174.422899999,5237109.451399997
101 SAN FRANCISCO ST,101,,SAN FRANCISCO,STREET,,,97526,Other,42.505474843,-123.3740656369,-13733938.163800001,5237000.451700002
300 MARY HARRIS WAY,300,,MARY HARRIS,WAY,,,97526,Other,42.5099824321,-123.3730940317,-13733830.005199999,5237681.124399997
6001 MONUMENT DR,6001,,MONUMENT,DRIVE,,,97526,Other,42.5068765459,-123.3740821561,-13733940.002700001,5237212.111900002
4182 HIGHLAND AVE,4182,,HIGHLAND,AVENUE,,,97526,Other,42.4864059035,-123.3600008178,-13732372.4753,5234121.471500002
4160 HIGHLAND AVE,4160,,HIGHLAND,AVENUE,,,97526,Other,42.4862524179,-123.359420941,-13732307.923700001,5234098.302199997
4121 HIGHLAND AVE,4121,,HIGHLAND,AVENUE,,,97526,Other,42.4857214118,-123.3575219258,-13732096.5263,5234018.145000003
4119 HIGHLAND AVE,4119,,HIGHLAND,AVENUE,,,97526,Other,42.4857669969,-123.3569622296,-13732034.2212,5234025.0261999965
4113 HIGHLAND AVE,4113,,HIGHLAND,AVENUE,,,97526,Other,42.4856007839,-123.3564408447,-13731976.1809,5233999.935900003
4110 HIGHLAND AVE,4110,,HIGHLAND,AVENUE,,,97526,Other,42.4851718661,-123.358781336,-13732236.7232,5233935.189900003
4049 HIGHLAND AVE,4049,,HIGHLAND,AVENUE,,,97526,Other,42.4851269159,-123.3572162974,-13732062.503899999,5233928.404600002
4050 HIGHLAND AVE,4050,,HIGHLAND,AVENUE,,,97526,Other,42.484996432,-123.358312074,-13732184.485199999,5233908.707900003
4129 HIGHLAND AVE,4129,,HIGHLAND,AVENUE,,,97526,Other,42.4862417664,-123.3582452052,-13732177.0414,5234096.694300003
445 TINA WAY,445,,TINA,WAY,,,97526,Other,42.4863892621,-123.363989432,-13732816.4858,5234118.959399998
484 TINA WAY,484,,TINA,WAY,,,97526,Other,42.4854433124,-123.3616261325,-13732553.4045,5233976.1652000025
245 TINA WAY,245,,TINA,WAY,,,97526,Other,42.4853046961,-123.3659315816,-13733032.6849,5233955.240800001
505 TINA WAY,505,,TINA,WAY,,,97526,Other,42.485376513,-123.3635479352,-13732767.3386,5233966.081699997
555 TINA WAY,555,,TINA,WAY,,,97526,Other,42.4845380308,-123.3636090548,-13732774.1424,5233839.512000002
570 TINA WAY,570,,TINA,WAY,,,97526,Other,42.4843474527,-123.3612847332,-13732515.4001,5233810.7443
600 TINA WAY,600,,TINA,WAY,,,97526,Other,42.4835656419,-123.3610561649,-13732489.956,5233692.7311
1145 NW COOKE AVE,1145,NORTHWEST,COOKE,AVENUE,,,97526,Other,42.4625227191,-123.3379831956,-13729921.4848,5230516.886399999
1135 NW COOKE AVE,1135,NORTHWEST,COOKE,AVENUE,,,97526,Other,42.4625122617,-123.337667321,-13729886.321800001,5230515.308399998
1125 NW COOKE AVE,1125,NORTHWEST,COOKE,AVENUE,,,97526,Other,42.4625055664,-123.3374017035,-13729856.7534,5230514.298100002
1045 NW COOKE AVE,1045,NORTHWEST,COOKE,AVENUE,,,97526,Other,42.4624922394,-123.336329504,-13729737.3967,5230512.287100002
1035 NW COOKE AVE,1035,NORTHWEST,COOKE,AVENUE,,,97526,Other,42.4624981779,-123.3360946718,-13729711.2553,5230513.183200002
1025 NW COOKE AVE,1025,NORTHWEST,COOKE,AVENUE,,,97526,Other,42.462546485,-123.3358609104,-13729685.2331,5230520.472599998
1005 NW COOKE AVE,1005,NORTHWEST,COOKE,AVENUE,,,97526,Other,42.4625073417,-123.335303301,-13729623.1603,5230514.566
1895 NW CANDLER AVE,1895,NORTHWEST,CANDLER,AVENUE,,,97526,Other,42.4611440318,-123.3366502412,-13729773.101,5230308.849100001
1870 NW CANDLER AVE,1870,NORTHWEST,CANDLER,AVENUE,,,97526,Other,42.4608821638,-123.3372592532,-13729840.8959,5230269.335000001
1871 NW CANDLER AVE,1871,NORTHWEST,CANDLER,AVENUE,,,97526,Other,42.4609350947,-123.3365982216,-13729767.3102,5230277.321900003
1060 NW MORGAN LN,1060,NORTHWEST,MORGAN,LANE,,,97526,Other,42.4615456507,-123.3363185464,-13729736.1769,5230369.450999998
1061 NW MORGAN LN,1061,NORTHWEST,MORGAN,LANE,,,97526,Other,42.4612258291,-123.336317445,-13729736.054299999,5230321.191799998
1930 NW MICHELLE WAY,1930,NORTHWEST,MICHELLE,WAY,,,97526,Other,42.4620213773,-123.3362798011,-13729731.8638,5230441.235799998
1950 NW MICHELLE WAY,1950,NORTHWEST,MICHELLE,WAY,,,97526,Other,42.4621030549,-123.3360260334,-13729703.614500001,5230453.560599998
1931 NW MICHELLE WAY,1931,NORTHWEST,MICHELLE,WAY,,,97526,Other,42.4620164951,-123.335790319,-13729677.3749,5230440.4991
1910 NW MICHELLE WAY,1910,NORTHWEST,MICHELLE,WAY,,,97526,Other,42.4617656312,-123.3362899871,-13729732.9977,5230402.644900002
1911 NW MICHELLE WAY,1911,NORTHWEST,MICHELLE,WAY,,,97526,Other,42.4617627166,-123.3357220578,-13729669.7761,5230402.2051
1030 NW MORGAN LN,1030,NORTHWEST,MORGAN,LANE,,,97526,Other,42.4615509518,-123.3357651581,-13729674.574000001,5230370.2509
1020 NW MORGAN LN,1020,NORTHWEST,MORGAN,LANE,,,97526,Other,42.4615259608,-123.3353932107,-13729633.169,5230366.4799000025
1045 NW MORGAN LN,1045,NORTHWEST,MORGAN,LANE,,,97526,Other,42.4612255528,-123.3360008967,-13729700.816300001,5230321.1501
1031 NW MORGAN LN,1031,NORTHWEST,MORGAN,LANE,,,97526,Other,42.4612258304,-123.3356887034,-13729666.063099999,5230321.192000002
1021 NW MORGAN LN,1021,NORTHWEST,MORGAN,LANE,,,97526,Other,42.4612254898,-123.3353781549,-13729631.493,5230321.140600003
1930 NW WENDY WAY,1930,NORTHWEST,WENDY,WAY,,,97526,Other,42.4619904599,-123.3353827848,-13729632.0084,5230436.570500001
1950 NW WENDY WAY,1950,NORTHWEST,WENDY,WAY,,,97526,Other,42.4620748984,-123.3351738358,-13729608.748300001,5230449.311899997
1931 NW WENDY WAY,1931,NORTHWEST,WENDY,WAY,,,97526,Other,42.461993637,-123.3348433779,-13729571.9619,5230437.049900003
920 NW MORGAN LN,920,NORTHWEST,MORGAN,LANE,,,97526,Other,42.4617701648,-123.3345690917,-13729541.4285,5230403.329000004
1910 NW WENDY WAY,1910,NORTHWEST,WENDY,WAY,,,97526,Other,42.4617908394,-123.3354068731,-13729634.6899,5230406.448700003
1911 NW WENDY WAY,1911,NORTHWEST,WENDY,WAY,,,97526,Other,42.4617906903,-123.3348702439,-13729574.9526,5230406.426200002
1010 NW MORGAN LN,1010,NORTHWEST,MORGAN,LANE,,,97526,Other,42.4614907521,-123.3348156883,-13729568.8795,5230361.167099997
1009 NW MORGAN LN,1009,NORTHWEST,MORGAN,LANE,,,97526,Other,42.4612077237,-123.3350109973,-13729590.621199999,5230318.4597999975
1001 NW MORGAN LN,1001,NORTHWEST,MORGAN,LANE,,,97526,Other,42.4612100153,-123.3347294599,-13729559.2806,5230318.805600002
952 NW DONNA DR,952,NORTHWEST,DONNA,DRIVE,,,97526,Other,42.4607904689,-123.3354796663,-13729642.793200001,5230255.498899996
948 NW DONNA DR,948,NORTHWEST,DONNA,DRIVE,,,97526,Other,42.4608568425,-123.3352436025,-13729616.5147,5230265.514200002
944 NW DONNA DR,944,NORTHWEST,DONNA,DRIVE,,,97526,Other,42.4608677688,-123.3349739948,-13729586.5021,5230267.162900001
940 NW DONNA DR,940,NORTHWEST,DONNA,DRIVE,,,97526,Other,42.4608810007,-123.3347290889,-13729559.2393,5230269.159500003
956 NW DONNA DR,956,NORTHWEST,DONNA,DRIVE,,,97526,Other,42.4606877594,-123.3356999449,-13729667.3145,5230240.000799999
933 NW DONNA DR,933,NORTHWEST,DONNA,DRIVE,,,97526,Other,42.4604756523,-123.335077602,-13729598.0356,5230207.995499998
945 NW DONNA DR,945,NORTHWEST,DONNA,DRIVE,,,97526,Other,42.4604247317,-123.3356682443,-13729663.7856,5230200.311999999
541 NE E ST,541,NORTHEAST,E,STREET,,,97526,Other,42.4390942849,-123.3193591884,-13727848.2698,5226982.270499997
910 NE TOKAY HTS,910,NORTHEAST,TOKAY,,,,97526,Other,42.4453666196,-123.3037100905,-13726106.2202,5227928.439499997
811 NE OREGON AVE,811,NORTHEAST,OREGON,AVENUE,,,97526,Other,42.4453565942,-123.3043598573,-13726178.5519,5227926.927100003
812 NE OREGON AVE,812,NORTHEAST,OREGON,AVENUE,,,97526,Other,42.4452855301,-123.304839996,-13726232.0007,5227916.206699997
809 NE OREGON AVE,809,NORTHEAST,OREGON,AVENUE,,,97526,Other,42.4450902858,-123.3043385717,-13726176.1824,5227886.7531
807 NE OREGON AVE,807,NORTHEAST,OREGON,AVENUE,,,97526,Other,42.4448846282,-123.3043708365,-13726179.7741,5227855.728699997
921 NE TOKAY HTS,921,NORTHEAST,TOKAY,,,,97526,Other,42.4455289178,-123.3028509759,-13726010.583999999,5227952.923100002
914 NE TOKAY HTS,914,NORTHEAST,TOKAY,,,,97526,Other,42.4453511227,-123.3032246239,-13726052.1783,5227926.1017
901 NE TOKAY HTS,901,NORTHEAST,TOKAY,,,,97526,Other,42.4453902767,-123.3026130904,-13725984.102699999,5227932.008299999
906 NE TOKAY HTS,906,NORTHEAST,TOKAY,,,,97526,Other,42.4450474426,-123.3036185837,-13726096.0337,5227880.289999999
1906 SW G ST,1906,SOUTHWEST,G,STREET,,,97526,Other,42.4437889009,-123.3489246236,-13731139.479,5227690.434900001
18 SW LEONARD ST,18,SOUTHWEST,LEONARD,STREET,,,97526,Other,42.4437587414,-123.3482557039,-13731065.0152,5227685.885300003
15 SW LEONARD ST,15,SOUTHWEST,LEONARD,STREET,,,97526,Other,42.443707922,-123.3479900604,-13731035.4439,5227678.2190999985
19 SW LEONARD ST,19,SOUTHWEST,LEONARD,STREET,,,97526,Other,42.4436697838,-123.3476821081,-13731001.1628,5227672.465899996
22 SW LEONARD ST,22,SOUTHWEST,LEONARD,STREET,,,97526,Other,42.4435138732,-123.3483204213,-13731072.2195,5227648.946599998
